workerid,A,B,percent,read_time_two,quant,read_time_one,decision_time,response
8,"""cather""","""funder""",86,130,"""Fewer than half""",180,504,"""False"""
8,"""pirter""","""secent""",46,113,"""Most""",276,1176,"""False"""
8,"""padnet""","""fanely""",22,99,"""Many""",259,833,"""False"""
8,"""tecker""","""biller""",51,100,"""Many""",195,928,"""True"""
8,"""sporer""","""firtly""",42,114,"""Few""",148,1022,"""True"""
8,"""bemble""","""squank""",83,94,"""Fewer than half""",206,541,"""False"""
9,"""dring""","""larfy""",28,10008,"""None""",207,4089,"""False"""
9,"""klong""","""nooty""",62,10008,"""All""",207,4094,"""False"""
9,"""thonk""","""krangly""",82,10008,"""Some""",207,4096,"""False"""
9,"""slarm""","""briddle""",11,10008,"""None""",207,4097,"""False"""
9,"""glerb""","""fizzda""",20,10008,"""All""",207,4099,"""False"""
9,"""floom""","""plerful""",92,175,"""Some""",206,3205,"""False"""
9,"""blek""","""orkital""",54,132,"""None""",122,1689,"""False"""
9,"""tenk""","""glurgy""",8,100,"""All""",157,1869,"""False"""
9,"""sporer""","""firtly""",17,82,"""Many""",114,1565,"""False"""
9,"""pirter""","""secent""",59,77,"""Fewer than half""",139,728,"""False"""
9,"""fleeve""","""scalfs""",32,87,"""Few""",123,1304,"""True"""
9,"""ancits""","""smeath""",62,140,"""Many""",113,1575,"""False"""
9,"""coamin""","""mucond""",33,172,"""More than half""",115,6591,"""False"""
9,"""chadop""","""shaple""",30,157,"""Few""",138,393,"""False"""
9,"""middor""","""drooty""",97,133,"""Many""",155,3429,"""False"""
9,"""ingell""","""nalill""",84,94,"""Fewer than half""",115,1161,"""False"""
9,"""raster""","""movell""",3,150,"""Most""",190,3598,"""False"""
9,"""middor""","""drooty""",71,118,"""Most""",111,2134,"""False"""
9,"""bemble""","""squank""",20,157,"""Few""",117,398,"""False"""
9,"""shamer""","""bloifs""",90,151,"""Most""",129,422,"""True"""
9,"""dorder""","""coggon""",9,110,"""Most""",132,880,"""False"""
9,"""pluset""","""stubad""",35,141,"""Many""",122,400,"""False"""
9,"""menner""","""nandow""",84,120,"""Most""",133,721,"""False"""
9,"""birler""","""enciad""",16,63,"""Fewer than half""",141,1087,"""False"""
9,"""fleeve""","""scalfs""",81,139,"""Most""",145,410,"""False"""
9,"""devole""","""sholly""",82,66,"""Most""",113,1127,"""False"""
9,"""pobbit""","""spippy""",51,144,"""Most""",130,1278,"""False"""
9,"""bameta""","""unzast""",38,115,"""Few""",127,842,"""True"""
9,"""boddle""","""molill""",51,99,"""Many""",136,432,"""False"""
9,"""clidge""","""hensly""",79,155,"""Most""",139,392,"""False"""
9,"""tecker""","""biller""",10,119,"""Many""",87,668,"""False"""
9,"""kustle""","""reshix""",26,103,"""Fewer than half""",113,433,"""False"""
9,"""chevel""","""podden""",91,94,"""Fewer than half""",136,478,"""False"""
9,"""pirter""","""secent""",90,142,"""Most""",112,454,"""False"""
9,"""shamer""","""bloifs""",63,171,"""Fewer than half""",153,279,"""False"""
9,"""cather""","""funder""",63,116,"""Fewer than half""",146,304,"""True"""
9,"""cosutz""","""spover""",97,131,"""Fewer than half""",117,476,"""False"""
9,"""cather""","""funder""",58,108,"""Most""",125,330,"""False"""
9,"""coppar""","""hunene""",10,102,"""Few""",140,263,"""False"""
9,"""isbant""","""unairs""",64,115,"""Few""",121,473,"""False"""
9,"""fleeve""","""scalfs""",80,109,"""Many""",119,255,"""True"""
9,"""puctor""","""recure""",22,69,"""Many""",170,664,"""False"""
9,"""clidge""","""hensly""",54,134,"""Few""",101,355,"""False"""
9,"""gukbar""","""soarse""",15,104,"""Few""",132,481,"""False"""
9,"""puctor""","""recure""",33,89,"""Few""",112,347,"""False"""
9,"""raster""","""movell""",5,160,"""Many""",134,259,"""True"""
9,"""strant""","""potind""",28,109,"""More than half""",107,411,"""False"""
9,"""hadder""","""ollidy""",64,136,"""More than half""",117,352,"""False"""
9,"""sporer""","""firtly""",43,134,"""Most""",157,1072,"""False"""
9,"""puctor""","""recure""",47,129,"""Most""",92,1255,"""False"""
9,"""coppar""","""hunene""",63,114,"""More than half""",86,215,"""False"""
9,"""zetten""","""unfobs""",96,107,"""Many""",160,260,"""True"""
9,"""pobbit""","""spippy""",2,102,"""Many""",143,520,"""False"""
9,"""shamer""","""bloifs""",59,79,"""Many""",135,370,"""False"""
9,"""tiklet""","""hullaw""",51,115,"""More than half""",95,985,"""False"""
9,"""pirter""","""secent""",98,165,"""Few""",152,985,"""False"""
9,"""chulks""","""vulhor""",94,162,"""Most""",144,511,"""False"""
9,"""awplor""","""fasees""",30,127,"""Most""",187,421,"""True"""
9,"""spunge""","""wenple""",68,156,"""Many""",166,342,"""False"""
9,"""spunge""","""wenple""",4,128,"""Few""",101,625,"""False"""
9,"""pluset""","""stubad""",65,129,"""Fewer than half""",124,294,"""False"""
9,"""beckel""","""racual""",85,2476,"""Most""",123,375,"""False"""
9,"""clidge""","""hensly""",22,2476,"""Fewer than half""",123,380,"""False"""
9,"""chevel""","""podden""",18,114,"""Many""",85,706,"""True"""
9,"""tecker""","""biller""",55,128,"""Fewer than half""",102,570,"""True"""
9,"""jallem""","""sildal""",16,121,"""Few""",113,436,"""False"""
9,"""umpond""","""marire""",86,114,"""Few""",118,374,"""False"""
9,"""padnet""","""fanely""",41,104,"""Most""",126,322,"""False"""
9,"""pirter""","""secent""",22,161,"""More than half""",85,220,"""True"""
9,"""strant""","""potind""",17,100,"""Few""",86,389,"""False"""
9,"""pobbit""","""spippy""",91,107,"""Few""",105,689,"""False"""
9,"""isbant""","""unairs""",25,96,"""More than half""",100,418,"""False"""
9,"""ingell""","""nalill""",52,107,"""More than half""",127,611,"""False"""
9,"""shurry""","""preser""",7,148,"""Few""",144,339,"""False"""
9,"""werner""","""hurmer""",33,2379,"""Many""",115,388,"""False"""
9,"""gukbar""","""soarse""",6,2379,"""Fewer than half""",115,391,"""False"""
9,"""awplor""","""fasees""",70,95,"""Few""",141,472,"""False"""
9,"""boddle""","""molill""",45,116,"""Most""",140,414,"""False"""
9,"""chevel""","""podden""",17,82,"""More than half""",139,351,"""False"""
9,"""awplor""","""fasees""",43,122,"""Many""",101,484,"""False"""
9,"""menner""","""nandow""",72,90,"""Many""",116,443,"""False"""
9,"""shurry""","""preser""",32,122,"""More than half""",113,282,"""False"""
9,"""menner""","""nandow""",25,137,"""Fewer than half""",118,460,"""False"""
9,"""chulks""","""vulhor""",19,127,"""Few""",177,569,"""False"""
9,"""boddle""","""molill""",14,144,"""More than half""",95,338,"""False"""
9,"""beckel""","""racual""",78,175,"""Fewer than half""",99,384,"""False"""
9,"""gukbar""","""soarse""",62,1968,"""Most""",131,345,"""False"""
9,"""schook""","""jabant""",68,1968,"""Fewer than half""",131,349,"""False"""
9,"""shurry""","""preser""",11,2707,"""Most""",122,443,"""False"""
9,"""raster""","""movell""",28,2707,"""Fewer than half""",122,446,"""False"""
9,"""schook""","""jabant""",14,106,"""More than half""",109,381,"""False"""
9,"""puggle""","""entand""",14,87,"""Many""",100,411,"""False"""
9,"""chulks""","""vulhor""",96,111,"""Fewer than half""",104,321,"""False"""
9,"""shamer""","""bloifs""",89,149,"""Few""",115,306,"""False"""
9,"""middor""","""drooty""",8,129,"""Few""",113,303,"""False"""
9,"""cather""","""funder""",52,119,"""Few""",92,651,"""False"""
9,"""shrile""","""athoid""",85,107,"""Few""",111,512,"""True"""
9,"""bemble""","""squank""",63,80,"""Most""",99,361,"""False"""
9,"""spunge""","""wenple""",20,99,"""Most""",95,732,"""False"""
9,"""jallem""","""sildal""",25,108,"""Fewer than half""",125,398,"""False"""
9,"""menner""","""nandow""",62,143,"""More than half""",124,783,"""False"""
9,"""pengyl""","""sedest""",17,150,"""More than half""",123,292,"""False"""
9,"""awplor""","""fasees""",92,96,"""More than half""",138,343,"""True"""
9,"""pliper""","""sesare""",49,134,"""Fewer than half""",145,349,"""False"""
9,"""dorder""","""coggon""",10,139,"""More than half""",88,700,"""False"""
9,"""shrile""","""athoid""",12,151,"""More than half""",76,477,"""False"""
9,"""isbant""","""unairs""",33,109,"""Many""",150,402,"""False"""
9,"""cosutz""","""spover""",63,101,"""Most""",111,348,"""True"""
9,"""pengyl""","""sedest""",70,101,"""Most""",144,727,"""True"""
9,"""mecket""","""plumry""",11,145,"""Fewer than half""",131,359,"""True"""
9,"""pengyl""","""sedest""",80,135,"""Few""",63,318,"""True"""
9,"""tiklet""","""hullaw""",33,145,"""Most""",162,275,"""False"""
9,"""tiklet""","""hullaw""",11,119,"""Many""",112,398,"""False"""
9,"""pengyl""","""sedest""",49,85,"""Many""",103,469,"""False"""
9,"""coamin""","""mucond""",83,99,"""Most""",113,554,"""False"""
9,"""monter""","""melelt""",72,188,"""Most""",100,529,"""True"""
9,"""kustle""","""reshix""",40,122,"""Many""",101,275,"""False"""
9,"""padnet""","""fanely""",52,109,"""Few""",130,1026,"""True"""
9,"""ancits""","""smeath""",49,171,"""Most""",128,232,"""False"""
9,"""zetten""","""unfobs""",43,109,"""Fewer than half""",156,262,"""False"""
9,"""russer""","""huttle""",87,122,"""Most""",94,276,"""True"""
9,"""ingell""","""nalill""",49,117,"""Few""",136,351,"""False"""
9,"""raster""","""movell""",64,166,"""More than half""",148,362,"""False"""
9,"""chulks""","""vulhor""",58,2594,"""More than half""",91,525,"""True"""
9,"""boddle""","""molill""",77,2594,"""Fewer than half""",91,527,"""True"""
9,"""pobbit""","""spippy""",54,135,"""More than half""",122,432,"""False"""
9,"""zetten""","""unfobs""",61,118,"""Most""",140,378,"""False"""
9,"""padnet""","""fanely""",3,95,"""Many""",121,319,"""False"""
9,"""puggle""","""entand""",18,137,"""Most""",124,425,"""False"""
9,"""gukbar""","""soarse""",78,116,"""Many""",103,818,"""True"""
9,"""pliper""","""sesare""",67,109,"""More than half""",73,311,"""True"""
9,"""puctor""","""recure""",63,130,"""Fewer than half""",143,333,"""False"""
9,"""coppar""","""hunene""",40,160,"""Fewer than half""",129,364,"""True"""
9,"""shamer""","""bloifs""",20,75,"""More than half""",112,321,"""True"""
9,"""umpond""","""marire""",78,104,"""Fewer than half""",124,324,"""True"""
9,"""puggle""","""entand""",49,116,"""Few""",106,286,"""True"""
9,"""schook""","""jabant""",59,116,"""Many""",65,305,"""True"""
9,"""pengyl""","""sedest""",1,144,"""Fewer than half""",114,920,"""True"""
9,"""schook""","""jabant""",72,87,"""Most""",72,256,"""False"""
9,"""coamin""","""mucond""",44,146,"""Few""",122,408,"""False"""
9,"""pluset""","""stubad""",27,87,"""Few""",106,277,"""False"""
9,"""chulks""","""vulhor""",99,125,"""Many""",99,290,"""False"""
9,"""pluset""","""stubad""",32,154,"""More than half""",70,589,"""False"""
9,"""pirter""","""secent""",98,140,"""Many""",90,318,"""False"""
9,"""monter""","""melelt""",19,166,"""Fewer than half""",94,592,"""True"""
9,"""fleeve""","""scalfs""",79,92,"""More than half""",90,263,"""False"""
9,"""pliper""","""sesare""",40,150,"""Few""",101,1327,"""True"""
9,"""chadop""","""shaple""",92,147,"""Most""",95,878,"""False"""
9,"""hadder""","""ollidy""",24,103,"""Many""",77,274,"""False"""
9,"""tecker""","""biller""",96,1934,"""Few""",88,253,"""True"""
9,"""russer""","""huttle""",98,1934,"""Few""",88,257,"""True"""
9,"""russer""","""huttle""",52,1699,"""Many""",108,267,"""True"""
9,"""beckel""","""racual""",95,1699,"""Many""",108,267,"""True"""
9,"""schook""","""jabant""",77,1419,"""Few""",79,290,"""False"""
9,"""puggle""","""entand""",29,1419,"""More than half""",79,291,"""False"""
9,"""ingell""","""nalill""",45,105,"""Most""",71,494,"""True"""
9,"""hadder""","""ollidy""",24,1628,"""Fewer than half""",130,327,"""True"""
9,"""bameta""","""unzast""",84,1628,"""Many""",130,328,"""True"""
9,"""bameta""","""unzast""",11,108,"""Fewer than half""",118,1691,"""True"""
9,"""chevel""","""podden""",27,133,"""Few""",76,325,"""True"""
9,"""monter""","""melelt""",81,76,"""Many""",132,3087,"""False"""
9,"""umpond""","""marire""",22,74,"""Many""",71,1324,"""True"""
9,"""hadder""","""ollidy""",55,86,"""Most""",125,539,"""True"""
9,"""zetten""","""unfobs""",83,92,"""Few""",95,338,"""False"""
9,"""padnet""","""fanely""",71,109,"""Fewer than half""",128,313,"""False"""
9,"""bameta""","""unzast""",7,107,"""More than half""",118,516,"""True"""
9,"""hadder""","""ollidy""",55,135,"""Few""",102,347,"""False"""
9,"""kustle""","""reshix""",1,102,"""Most""",187,390,"""True"""
9,"""russer""","""huttle""",62,97,"""More than half""",128,344,"""False"""
9,"""umpond""","""marire""",83,118,"""Most""",48,269,"""True"""
9,"""bameta""","""unzast""",71,143,"""Most""",131,251,"""False"""
9,"""shrile""","""athoid""",19,134,"""Most""",163,258,"""True"""
9,"""chadop""","""shaple""",22,119,"""Many""",118,773,"""False"""
9,"""strant""","""potind""",93,82,"""Most""",96,1977,"""False"""
9,"""shrile""","""athoid""",30,96,"""Many""",87,317,"""True"""
9,"""cosutz""","""spover""",9,141,"""Few""",156,1662,"""False"""
9,"""werner""","""hurmer""",70,78,"""More than half""",93,685,"""False"""
9,"""padnet""","""fanely""",9,78,"""More than half""",119,563,"""True"""
9,"""dorder""","""coggon""",80,77,"""Many""",143,403,"""False"""
9,"""tecker""","""biller""",55,109,"""Most""",77,292,"""False"""
9,"""ancits""","""smeath""",96,82,"""Fewer than half""",79,323,"""False"""
9,"""strant""","""potind""",97,113,"""Many""",117,296,"""True"""
9,"""chadop""","""shaple""",48,113,"""Fewer than half""",100,384,"""False"""
9,"""sporer""","""firtly""",74,67,"""Few""",94,450,"""False"""
9,"""werner""","""hurmer""",24,139,"""Fewer than half""",120,343,"""True"""
9,"""dorder""","""coggon""",33,70,"""Fewer than half""",110,408,"""True"""
9,"""boddle""","""molill""",36,111,"""Few""",87,306,"""True"""
9,"""ancits""","""smeath""",89,91,"""More than half""",116,383,"""False"""
9,"""pliper""","""sesare""",83,132,"""Many""",152,273,"""True"""
9,"""shurry""","""preser""",8,87,"""Fewer than half""",150,318,"""True"""
9,"""tecker""","""biller""",65,75,"""More than half""",111,315,"""False"""
9,"""umpond""","""marire""",94,112,"""More than half""",45,284,"""False"""
9,"""monter""","""melelt""",66,90,"""Few""",106,296,"""False"""
9,"""fleeve""","""scalfs""",1,121,"""Fewer than half""",96,248,"""False"""
9,"""cather""","""funder""",26,123,"""More than half""",101,240,"""True"""
9,"""beckel""","""racual""",96,142,"""More than half""",110,217,"""True"""
9,"""werner""","""hurmer""",27,96,"""Most""",133,233,"""True"""
9,"""shrile""","""athoid""",27,125,"""Fewer than half""",127,257,"""True"""
9,"""werner""","""hurmer""",5,133,"""Few""",144,247,"""False"""
9,"""ancits""","""smeath""",84,88,"""Few""",151,272,"""False"""
9,"""strant""","""potind""",80,128,"""Fewer than half""",136,316,"""True"""
9,"""middor""","""drooty""",30,127,"""Fewer than half""",81,290,"""False"""
9,"""kustle""","""reshix""",27,1963,"""Few""",108,242,"""True"""
9,"""pluset""","""stubad""",36,1963,"""Most""",108,246,"""True"""
9,"""devole""","""sholly""",38,72,"""Few""",115,248,"""False"""
9,"""zetten""","""unfobs""",33,58,"""More than half""",166,389,"""False"""
9,"""birler""","""enciad""",3,126,"""More than half""",110,324,"""True"""
9,"""sporer""","""firtly""",28,99,"""More than half""",136,369,"""False"""
9,"""awplor""","""fasees""",41,85,"""Fewer than half""",105,335,"""False"""
9,"""pobbit""","""spippy""",86,143,"""Fewer than half""",131,350,"""False"""
9,"""coppar""","""hunene""",73,96,"""Most""",96,385,"""True"""
9,"""bemble""","""squank""",92,74,"""Many""",96,370,"""True"""
9,"""isbant""","""unairs""",79,133,"""Most""",121,309,"""False"""
9,"""mecket""","""plumry""",8,97,"""Many""",72,290,"""False"""
9,"""menner""","""nandow""",51,91,"""Few""",111,594,"""True"""
9,"""mecket""","""plumry""",74,131,"""Few""",128,359,"""False"""
9,"""clidge""","""hensly""",66,94,"""More than half""",90,326,"""True"""
9,"""bemble""","""squank""",33,91,"""More than half""",102,328,"""True"""
9,"""kustle""","""reshix""",32,145,"""More than half""",124,307,"""True"""
9,"""mecket""","""plumry""",42,121,"""Most""",122,222,"""True"""
9,"""birler""","""enciad""",15,151,"""Few""",123,258,"""True"""
9,"""pliper""","""sesare""",39,140,"""Most""",139,284,"""False"""
9,"""birler""","""enciad""",97,106,"""Many""",135,247,"""False"""
9,"""russer""","""huttle""",66,106,"""Fewer than half""",139,284,"""True"""
9,"""devole""","""sholly""",77,130,"""Fewer than half""",109,276,"""False"""
9,"""coppar""","""hunene""",33,112,"""Many""",146,269,"""True"""
9,"""raster""","""movell""",10,200,"""Few""",126,266,"""False"""
9,"""cather""","""funder""",89,119,"""Many""",179,277,"""False"""
9,"""devole""","""sholly""",69,123,"""More than half""",125,229,"""False"""
9,"""cosutz""","""spover""",45,132,"""More than half""",99,220,"""False"""
9,"""clidge""","""hensly""",79,107,"""Many""",100,225,"""True"""
9,"""coamin""","""mucond""",89,79,"""Many""",142,250,"""False"""
9,"""puctor""","""recure""",8,92,"""More than half""",107,205,"""True"""
9,"""jallem""","""sildal""",77,91,"""More than half""",169,271,"""False"""
9,"""tiklet""","""hullaw""",23,163,"""Fewer than half""",110,1319,"""False"""
9,"""middor""","""drooty""",78,163,"""More than half""",108,228,"""True"""
9,"""devole""","""sholly""",94,104,"""Many""",123,350,"""True"""
9,"""spunge""","""wenple""",6,65,"""Fewer than half""",123,249,"""False"""
9,"""beckel""","""racual""",78,98,"""Few""",123,1445,"""False"""
9,"""gukbar""","""soarse""",93,103,"""More than half""",104,196,"""True"""
9,"""cosutz""","""spover""",6,118,"""Many""",151,226,"""False"""
9,"""birler""","""enciad""",25,135,"""Most""",90,608,"""False"""
9,"""jallem""","""sildal""",70,172,"""Most""",100,241,"""False"""
9,"""monter""","""melelt""",6,123,"""More than half""",139,237,"""False"""
9,"""isbant""","""unairs""",61,154,"""Fewer than half""",107,193,"""True"""
9,"""sporer""","""firtly""",62,156,"""Fewer than half""",178,258,"""False"""
9,"""bemble""","""squank""",90,135,"""Fewer than half""",105,962,"""False"""
