workerid,color,proportion,read_and_decide_time,quant,read_time_one,response,side
13,"""yellow""","""b24_y21""",985,"""More""",796,false,4
13,"""yellow""","""b7_y8""",1116,"""Many""",584,true,2
13,"""yellow""","""b18_y12""",821,"""Most""",565,true,9
13,"""blue""","""b14_y16""",994,"""More than half""",625,true,9
13,"""blue""","""b12_y18""",790,"""Few""",553,true,1
13,"""blue""","""b15_y18""",758,"""Many""",682,true,8
13,"""blue""","""b5_y6""",805,"""More than half""",652,false,5
13,"""yellow""","""b7_y8""",1711,"""Most""",711,true,1
13,"""yellow""","""b10_y5""",874,"""More than half""",738,false,1
13,"""yellow""","""b12_y16""",441,"""More than half""",560,false,9
13,"""yellow""","""b24_y27""",1550,"""More than half""",745,true,2
13,"""blue""","""b6_y8""",1144,"""More""",611,false,1
13,"""yellow""","""b18_y15""",995,"""Few""",619,true,6
13,"""yellow""","""b16_y18""",739,"""Fewer than half""",155,false,5
13,"""blue""","""b5_y6""",675,"""Many""",650,false,7
13,"""blue""","""b16_y14""",548,"""Most""",579,true,5
13,"""yellow""","""b14_y16""",1130,"""Few""",503,false,1
13,"""blue""","""b27_y18""",1298,"""Many""",561,true,0
13,"""yellow""","""b20_y10""",938,"""Fewer than half""",633,true,1
13,"""blue""","""b24_y18""",572,"""Few""",458,false,7
13,"""yellow""","""b6_y9""",864,"""Many""",524,true,8
13,"""yellow""","""b14_y16""",676,"""More""",128,false,0
13,"""yellow""","""b27_y18""",2400,"""Fewer than half""",622,false,5
13,"""blue""","""b24_y21""",647,"""More""",594,true,7
13,"""yellow""","""b7_y8""",867,"""More""",576,true,8
13,"""yellow""","""b12_y18""",454,"""Many""",580,true,6
13,"""yellow""","""b5_y10""",729,"""Most""",511,false,0
13,"""blue""","""b18_y16""",771,"""Many""",629,false,4
13,"""blue""","""b24_y18""",844,"""Few""",406,true,2
13,"""yellow""","""b9_y6""",858,"""More than half""",515,false,6
13,"""yellow""","""b12_y16""",581,"""Many""",521,true,6
13,"""blue""","""b24_y18""",915,"""More""",488,true,8
13,"""yellow""","""b20_y10""",530,"""More""",439,false,0
13,"""blue""","""b10_y5""",1253,"""Fewer than half""",637,false,2
13,"""yellow""","""b14_y16""",724,"""More than half""",523,true,3
13,"""yellow""","""b10_y5""",613,"""Most""",607,false,2
13,"""blue""","""b24_y27""",785,"""Fewer than half""",811,false,8
13,"""yellow""","""b12_y18""",738,"""Few""",593,false,0
13,"""yellow""","""b15_y30""",970,"""Most""",148,true,3
13,"""blue""","""b27_y24""",898,"""More""",662,true,9
13,"""blue""","""b15_y18""",834,"""More than half""",786,false,2
13,"""blue""","""b10_y5""",1289,"""Few""",607,false,0
13,"""blue""","""b16_y18""",1155,"""Most""",567,true,4
13,"""yellow""","""b18_y12""",626,"""Few""",668,false,2
13,"""yellow""","""b8_y9""",849,"""Fewer than half""",408,false,9
13,"""blue""","""b6_y9""",496,"""Fewer than half""",606,true,5
13,"""blue""","""b10_y5""",761,"""More""",585,true,1
13,"""blue""","""b20_y10""",676,"""More""",483,false,6
13,"""yellow""","""b24_y20""",767,"""Few""",549,false,3
13,"""yellow""","""b27_y18""",635,"""Few""",415,false,1
13,"""blue""","""b9_y6""",616,"""Fewer than half""",137,false,9
13,"""yellow""","""b16_y18""",506,"""Fewer than half""",470,false,1
14,"""blue""","""b7_y8""",2934,"""All""",2360,false,9
14,"""yellow""","""b24_y20""",1520,"""Some""",1951,true,9
14,"""blue""","""b12_y16""",3329,"""None""",1735,false,8
14,"""yellow""","""b18_y16""",10137,"""An even number""",3287,true,8
14,"""blue""","""b15_y30""",2513,"""At least ten""",2479,true,9
14,"""yellow""","""b6_y9""",3072,"""Some""",2423,true,8
14,"""yellow""","""b12_y16""",10648,"""More than half""",1996,true,5
14,"""yellow""","""b24_y18""",5064,"""Most""",1582,false,5
14,"""yellow""","""b10_y5""",6696,"""Fewer than half""",1839,true,5
14,"""blue""","""b8_y6""",3424,"""More""",1743,true,1
14,"""yellow""","""b6_y8""",5648,"""Few""",4615,false,1
14,"""yellow""","""b12_y18""",9251,"""More than half""",3072,true,2
14,"""yellow""","""b18_y12""",3840,"""More""",1600,false,6
14,"""yellow""","""b10_y20""",4362,"""Most""",2056,true,2
14,"""yellow""","""b6_y8""",1744,"""More""",1512,true,1
14,"""yellow""","""b8_y7""",3707,"""Few""",1408,false,0
14,"""yellow""","""b18_y16""",3167,"""Few""",1854,false,5
14,"""yellow""","""b6_y8""",2624,"""More than half""",1639,true,2
14,"""yellow""","""b9_y6""",3007,"""Few""",1840,true,8
14,"""yellow""","""b9_y8""",3955,"""Most""",1664,false,1
14,"""blue""","""b15_y18""",14863,"""More""",1168,false,1
14,"""yellow""","""b18_y12""",2128,"""More""",1640,false,5
14,"""yellow""","""b16_y12""",1384,"""More than half""",1534,false,8
14,"""yellow""","""b9_y8""",4551,"""More than half""",2047,false,3
14,"""yellow""","""b9_y8""",3265,"""Most""",1080,false,0
14,"""yellow""","""b27_y18""",2671,"""Most""",1264,false,2
14,"""yellow""","""b27_y24""",11201,"""More""",1145,true,5
14,"""blue""","""b10_y20""",1562,"""Many""",1368,false,5
14,"""yellow""","""b6_y9""",1961,"""Few""",2192,false,5
14,"""blue""","""b18_y27""",3089,"""Fewer than half""",3359,true,8
14,"""yellow""","""b12_y18""",2994,"""Fewer than half""",1864,false,3
14,"""yellow""","""b30_y15""",1240,"""More""",1256,false,2
14,"""blue""","""b6_y8""",1146,"""Most""",1431,false,4
14,"""blue""","""b30_y15""",1103,"""Few""",1458,false,0
14,"""blue""","""b27_y18""",1264,"""Few""",2320,false,5
14,"""yellow""","""b9_y6""",3816,"""Few""",999,false,2
14,"""blue""","""b10_y20""",7814,"""Few""",1128,true,5
14,"""yellow""","""b8_y6""",4241,"""Many""",1040,false,0
14,"""yellow""","""b27_y24""",1160,"""More than half""",992,true,4
14,"""blue""","""b15_y18""",9915,"""More""",1751,false,5
14,"""yellow""","""b6_y9""",1896,"""More""",920,true,4
14,"""yellow""","""b16_y12""",5161,"""More than half""",1959,false,9
14,"""yellow""","""b10_y20""",1368,"""More than half""",1088,true,2
14,"""blue""","""b15_y30""",1280,"""More than half""",1144,false,6
14,"""blue""","""b6_y8""",3576,"""Fewer than half""",1240,true,6
14,"""yellow""","""b18_y15""",2304,"""Fewer than half""",2528,true,4
14,"""blue""","""b8_y7""",1040,"""Fewer than half""",1438,true,5
14,"""blue""","""b8_y7""",3342,"""Most""",1048,false,0
14,"""blue""","""b15_y18""",847,"""Many""",1023,true,9
14,"""blue""","""b24_y21""",3138,"""Most""",1439,false,6
14,"""blue""","""b12_y18""",1704,"""More than half""",1200,false,5
14,"""blue""","""b20_y24""",5698,"""Fewer than half""",1088,true,5
14,"""blue""","""b18_y24""",1984,"""Most""",1415,false,2
14,"""blue""","""b16_y12""",1728,"""Many""",1054,true,6
14,"""yellow""","""b10_y20""",1080,"""More""",2912,true,8
14,"""yellow""","""b10_y20""",1569,"""More than half""",2656,true,4
14,"""yellow""","""b8_y6""",1194,"""More than half""",2752,false,0
14,"""blue""","""b9_y6""",2568,"""Many""",1464,true,5
14,"""blue""","""b18_y12""",1416,"""Few""",2200,false,1
14,"""yellow""","""b6_y8""",1455,"""Few""",1592,false,2
14,"""blue""","""b10_y20""",952,"""Most""",1224,false,0
14,"""blue""","""b9_y8""",4916,"""Fewer than half""",1159,false,7
14,"""blue""","""b18_y15""",4465,"""Many""",770,true,2
14,"""blue""","""b6_y5""",1048,"""Most""",1039,false,6
14,"""yellow""","""b30_y15""",1360,"""More""",2336,false,7
14,"""yellow""","""b20_y24""",5440,"""More""",1320,true,7
14,"""blue""","""b14_y16""",3720,"""Many""",1400,false,3
14,"""blue""","""b18_y24""",4776,"""More""",2048,false,0
14,"""yellow""","""b27_y18""",4807,"""Most""",1414,false,7
14,"""blue""","""b12_y16""",10045,"""Fewer than half""",1936,true,4
14,"""blue""","""b7_y8""",1776,"""More than half""",1431,false,6
14,"""yellow""","""b15_y30""",2611,"""Few""",3392,false,9
14,"""blue""","""b6_y9""",14738,"""Few""",1153,true,2
14,"""blue""","""b6_y8""",2318,"""More than half""",1320,false,0
14,"""yellow""","""b18_y15""",7049,"""Fewer than half""",1120,false,2
14,"""blue""","""b8_y7""",2432,"""Most""",854,false,7
14,"""blue""","""b5_y10""",2241,"""Few""",1144,true,0
14,"""yellow""","""b18_y12""",2978,"""Many""",1368,false,0
14,"""blue""","""b24_y20""",1265,"""More than half""",1592,true,9
14,"""blue""","""b24_y21""",4841,"""More than half""",1272,true,5
14,"""blue""","""b12_y16""",1456,"""More""",1248,false,3
14,"""blue""","""b20_y24""",6738,"""Many""",1208,false,8
14,"""blue""","""b18_y16""",1345,"""More""",1031,true,6
14,"""blue""","""b18_y24""",1030,"""Most""",1105,false,6
14,"""blue""","""b8_y9""",2321,"""More""",1112,false,2
14,"""blue""","""b24_y18""",4217,"""Many""",847,true,6
14,"""blue""","""b5_y10""",1097,"""More than half""",1031,false,8
14,"""yellow""","""b16_y18""",1601,"""Most""",927,false,4
14,"""blue""","""b20_y24""",3729,"""Fewer than half""",1184,false,4
14,"""yellow""","""b15_y30""",1879,"""More than half""",1768,true,6
14,"""yellow""","""b15_y18""",1833,"""Fewer than half""",1367,false,2
14,"""blue""","""b18_y15""",1120,"""Few""",1049,false,4
14,"""yellow""","""b24_y18""",3849,"""Many""",3127,false,9
14,"""blue""","""b5_y6""",3272,"""Few""",967,false,8
14,"""blue""","""b16_y12""",2936,"""Fewer than half""",1208,false,1
14,"""blue""","""b8_y6""",5112,"""Many""",1024,false,7
14,"""blue""","""b7_y8""",1795,"""More than half""",3200,true,1
14,"""blue""","""b14_y16""",1288,"""Most""",1464,false,0
14,"""yellow""","""b30_y15""",1216,"""More""",1640,false,8
14,"""blue""","""b20_y10""",3433,"""Most""",871,true,7
14,"""blue""","""b20_y10""",1264,"""More""",1565,true,6
14,"""yellow""","""b18_y15""",1112,"""More""",1015,false,8
14,"""blue""","""b16_y14""",850,"""Few""",969,false,5
14,"""yellow""","""b30_y15""",1017,"""Few""",928,false,7
14,"""yellow""","""b30_y15""",1000,"""Many""",865,false,1
14,"""yellow""","""b27_y18""",849,"""Fewer than half""",1168,false,7
14,"""yellow""","""b8_y9""",1407,"""Many""",849,false,9
14,"""blue""","""b5_y10""",888,"""More than half""",1080,false,7
14,"""yellow""","""b7_y8""",888,"""Most""",1135,false,7
14,"""blue""","""b16_y14""",4616,"""Fewer than half""",1540,false,7
14,"""blue""","""b16_y18""",1986,"""Most""",736,false,3
14,"""yellow""","""b16_y12""",1840,"""Most""",825,false,6
14,"""blue""","""b20_y24""",1169,"""Most""",784,false,1
14,"""blue""","""b27_y24""",1016,"""Most""",1104,false,8
14,"""yellow""","""b15_y30""",12850,"""Many""",894,true,2
14,"""blue""","""b24_y21""",3776,"""Many""",840,true,5
14,"""blue""","""b24_y21""",2432,"""Fewer than half""",1153,false,2
14,"""yellow""","""b15_y30""",1992,"""Many""",1264,true,8
14,"""yellow""","""b8_y6""",4912,"""Few""",895,false,4
14,"""yellow""","""b21_y24""",3584,"""More than half""",975,true,1
14,"""blue""","""b8_y7""",3120,"""Most""",984,false,3
14,"""blue""","""b16_y12""",968,"""Many""",904,true,7
14,"""blue""","""b10_y5""",1192,"""Many""",1368,true,3
14,"""yellow""","""b30_y15""",1056,"""More""",1879,false,4
14,"""yellow""","""b15_y18""",1945,"""More""",1207,true,1
14,"""yellow""","""b20_y10""",1848,"""Most""",783,false,6
14,"""blue""","""b14_y16""",1960,"""More than half""",1023,false,7
14,"""yellow""","""b5_y10""",3186,"""Most""",1168,true,8
14,"""yellow""","""b6_y8""",2248,"""Fewer than half""",2776,false,9
14,"""blue""","""b20_y10""",783,"""Many""",904,true,2
14,"""yellow""","""b6_y8""",1531,"""Most""",911,false,9
14,"""yellow""","""b27_y24""",3289,"""Fewer than half""",5272,true,0
14,"""yellow""","""b15_y30""",1416,"""Fewer than half""",1249,false,6
14,"""blue""","""b24_y18""",2225,"""More""",1727,true,9
14,"""yellow""","""b27_y18""",2920,"""More than half""",2847,false,1
14,"""yellow""","""b15_y30""",1489,"""Fewer than half""",3504,false,3
14,"""blue""","""b27_y18""",1131,"""More""",961,true,1
14,"""blue""","""b8_y9""",880,"""Fewer than half""",1968,true,1
14,"""yellow""","""b30_y15""",2880,"""More than half""",2343,true,1
14,"""yellow""","""b27_y24""",4103,"""More than half""",2463,true,5
14,"""blue""","""b16_y12""",1191,"""Many""",1023,true,4
14,"""yellow""","""b27_y24""",2855,"""Fewer than half""",2151,true,5
14,"""yellow""","""b6_y9""",1801,"""Many""",1646,true,2
14,"""blue""","""b18_y15""",978,"""Most""",1055,false,9
14,"""yellow""","""b9_y6""",1528,"""Many""",1064,true,1
14,"""blue""","""b16_y14""",2107,"""Few""",1992,false,7
14,"""blue""","""b18_y12""",903,"""Few""",1169,false,8
14,"""yellow""","""b18_y27""",912,"""Few""",3886,false,8
14,"""yellow""","""b15_y30""",1263,"""Most""",1152,true,8
14,"""yellow""","""b6_y5""",1990,"""More than half""",1800,false,7
14,"""yellow""","""b27_y18""",1721,"""More than half""",1257,false,4
14,"""blue""","""b18_y15""",1041,"""More than half""",1056,true,4
14,"""blue""","""b18_y15""",1360,"""More""",1672,true,8
14,"""blue""","""b24_y20""",984,"""Few""",1590,false,3
14,"""blue""","""b18_y27""",4585,"""Many""",4336,true,3
14,"""yellow""","""b12_y18""",1624,"""More""",1278,true,7
14,"""yellow""","""b24_y20""",1600,"""More""",1128,false,4
14,"""blue""","""b5_y6""",4771,"""Many""",942,true,4
14,"""blue""","""b9_y8""",1553,"""More than half""",1296,true,7
14,"""yellow""","""b27_y18""",1592,"""More""",1008,false,7
14,"""yellow""","""b15_y30""",1384,"""Many""",1136,true,2
14,"""blue""","""b15_y18""",1481,"""Fewer than half""",2312,false,1
14,"""yellow""","""b15_y18""",4263,"""Fewer than half""",1520,false,2
14,"""yellow""","""b24_y21""",1585,"""More than half""",871,false,8
14,"""blue""","""b24_y20""",2456,"""Most""",729,false,3
14,"""blue""","""b18_y15""",2458,"""Most""",1847,true,5
14,"""blue""","""b8_y9""",1159,"""Few""",960,true,1
14,"""blue""","""b8_y7""",4456,"""Most""",1144,false,8
14,"""yellow""","""b20_y10""",1293,"""Most""",936,false,8
14,"""blue""","""b20_y10""",1663,"""Few""",1167,false,3
14,"""blue""","""b6_y8""",1856,"""More""",1201,true,9
14,"""blue""","""b27_y24""",1592,"""More""",1208,true,0
14,"""yellow""","""b18_y27""",1080,"""Few""",1558,false,7
14,"""blue""","""b18_y16""",1103,"""Few""",966,false,3
14,"""blue""","""b18_y12""",1199,"""Fewer than half""",1510,false,0
14,"""blue""","""b15_y30""",5415,"""Many""",1409,false,9
14,"""blue""","""b5_y10""",1064,"""Fewer than half""",1288,true,3
14,"""yellow""","""b24_y27""",2716,"""More than half""",1241,true,4
14,"""yellow""","""b6_y5""",3209,"""Fewer than half""",1239,true,1
14,"""yellow""","""b24_y27""",2632,"""Many""",815,true,2
14,"""yellow""","""b20_y10""",1888,"""Few""",3272,true,3
14,"""yellow""","""b5_y6""",3153,"""Fewer than half""",1176,false,6
14,"""blue""","""b12_y18""",1232,"""More""",1463,false,4
14,"""yellow""","""b10_y5""",1272,"""Many""",1160,false,5
14,"""yellow""","""b14_y16""",1584,"""Fewer than half""",935,false,8
14,"""yellow""","""b18_y27""",4602,"""Many""",1008,true,4
14,"""yellow""","""b8_y9""",1064,"""More than half""",943,false,0
14,"""yellow""","""b6_y9""",1344,"""Few""",911,false,3
14,"""blue""","""b10_y20""",1714,"""Many""",697,false,4
14,"""blue""","""b24_y20""",2202,"""Fewer than half""",840,false,1
14,"""yellow""","""b18_y24""",2010,"""More""",1008,true,1
14,"""blue""","""b15_y18""",1136,"""Few""",744,false,0
14,"""yellow""","""b12_y18""",3452,"""More than half""",752,true,1
14,"""blue""","""b24_y18""",4160,"""More than half""",1640,false,3
14,"""blue""","""b9_y8""",8419,"""Most""",726,false,7
14,"""blue""","""b9_y8""",1528,"""Fewer than half""",880,false,2
14,"""yellow""","""b5_y10""",1184,"""More""",832,true,6
14,"""blue""","""b10_y20""",1503,"""More""",1136,false,4
14,"""blue""","""b20_y24""",3856,"""Few""",1703,false,8
14,"""blue""","""b12_y18""",4041,"""Most""",777,false,4
14,"""yellow""","""b6_y8""",1944,"""More""",879,true,9
14,"""blue""","""b16_y18""",7699,"""Few""",1095,true,9
14,"""blue""","""b8_y7""",2489,"""More than half""",1304,true,4
14,"""blue""","""b24_y20""",2160,"""Many""",1473,true,3
14,"""blue""","""b10_y20""",2010,"""Fewer than half""",1307,true,1
14,"""blue""","""b16_y18""",1800,"""Fewer than half""",1040,true,5
14,"""yellow""","""b8_y9""",6890,"""Many""",912,false,9
14,"""blue""","""b8_y9""",7135,"""Many""",728,false,0
14,"""blue""","""b12_y16""",2438,"""More than half""",1368,false,0
14,"""yellow""","""b10_y20""",1111,"""More than half""",944,true,3
14,"""yellow""","""b12_y16""",2904,"""Few""",753,false,2
14,"""yellow""","""b21_y24""",3184,"""Fewer than half""",3624,false,2
14,"""blue""","""b21_y24""",1424,"""More""",1768,false,5
14,"""yellow""","""b5_y6""",1329,"""Few""",1056,false,5
14,"""blue""","""b24_y18""",2532,"""More""",2167,true,4
14,"""yellow""","""b6_y8""",1625,"""More""",1312,true,4
14,"""yellow""","""b6_y5""",1720,"""Many""",1327,false,2
14,"""blue""","""b18_y15""",2215,"""More""",1185,true,1
14,"""blue""","""b6_y9""",1649,"""Few""",855,true,5
14,"""yellow""","""b14_y16""",1784,"""Fewer than half""",1400,false,5
14,"""blue""","""b9_y6""",1433,"""Fewer than half""",3664,false,6
14,"""blue""","""b8_y9""",1655,"""More than half""",1367,false,1
14,"""blue""","""b6_y9""",1152,"""More""",905,false,0
14,"""blue""","""b10_y5""",1216,"""More""",1336,true,1
14,"""blue""","""b8_y9""",6165,"""Few""",1720,true,8
14,"""yellow""","""b12_y18""",10514,"""Most""",3896,false,9
14,"""blue""","""b6_y5""",3289,"""More""",1960,true,7
14,"""blue""","""b5_y10""",2569,"""More than half""",1271,true,6
14,"""blue""","""b8_y7""",2616,"""More than half""",558,true,2
14,"""blue""","""b24_y27""",3456,"""More than half""",1377,false,6
14,"""yellow""","""b24_y20""",1728,"""More""",992,true,7
14,"""yellow""","""b14_y16""",2657,"""Few""",831,false,6
14,"""blue""","""b20_y24""",1671,"""Most""",728,false,7
14,"""blue""","""b27_y24""",2070,"""Fewer than half""",841,false,1
14,"""blue""","""b20_y10""",1352,"""More than half""",2336,true,1
14,"""yellow""","""b6_y9""",968,"""More""",865,true,9
14,"""blue""","""b18_y16""",9604,"""Most""",793,false,5
14,"""blue""","""b24_y20""",1616,"""More than half""",2360,true,8
14,"""yellow""","""b5_y6""",1160,"""Many""",896,true,9
14,"""yellow""","""b8_y6""",1322,"""Many""",1672,false,8
14,"""yellow""","""b12_y18""",1048,"""More than half""",2128,true,5
14,"""blue""","""b5_y10""",848,"""More""",1576,false,1
14,"""yellow""","""b18_y12""",1783,"""Few""",937,true,9
14,"""yellow""","""b8_y6""",935,"""Many""",880,false,1
14,"""blue""","""b30_y15""",2558,"""Few""",985,false,5
14,"""yellow""","""b24_y21""",3961,"""Fewer than half""",1449,false,9
14,"""blue""","""b15_y18""",1832,"""Few""",920,true,8
14,"""yellow""","""b15_y30""",1193,"""Few""",935,false,8
14,"""yellow""","""b18_y27""",1905,"""Fewer than half""",1423,false,7
14,"""blue""","""b6_y9""",1168,"""Fewer than half""",855,true,8
14,"""yellow""","""b16_y18""",1471,"""Most""",807,false,4
14,"""blue""","""b6_y9""",1536,"""More""",2056,false,4
14,"""blue""","""b10_y5""",954,"""More""",1000,true,8
14,"""yellow""","""b20_y24""",1532,"""More""",992,true,8
14,"""yellow""","""b5_y6""",3814,"""Many""",1488,true,6
14,"""yellow""","""b12_y16""",1261,"""More""",1200,true,6
14,"""yellow""","""b12_y16""",2026,"""Most""",783,true,3
14,"""blue""","""b8_y6""",2304,"""Many""",2216,true,5
14,"""yellow""","""b18_y12""",2624,"""Fewer than half""",1264,true,8
14,"""yellow""","""b18_y12""",3857,"""More than half""",1576,false,8
