workerid,A,percent_2,percent_1,B,read_and_decide_time,quant,read_time_one,response
76,"""chevel""","""82""","""18""","""podden""",894,"""Most""",934,false
76,"""jallem""","""79""","""21""","""sildal""",803,"""Fewer than half""",1279,true
76,"""ancits""","""41""","""59""","""smeath""",996,"""Fewer than half""",850,false
76,"""russer""","""68""","""32""","""huttle""",767,"""More than half""",873,false
76,"""raster""","""78""","""22""","""movell""",948,"""More than half""",1220,false
77,"""glerb""",80,20,"""fizzda""",4152,"""All""",1006,true
77,"""thonk""",18,82,"""krangly""",2759,"""Some""",1060,true
77,"""slarm""",89,11,"""briddle""",2319,"""None""",3343,false
77,"""klong""",38,62,"""nooty""",1551,"""All""",1175,false
77,"""dring""",72,28,"""larfy""",1559,"""None""",765,false
77,"""floom""",8,92,"""plerful""",1241,"""Some""",895,true
77,"""blek""",46,54,"""orkital""",2034,"""None""",1006,false
77,"""tenk""",97,3,"""glurgy""",1535,"""All""",848,false
77,"""cather""","""26""","""74""","""funder""",1545,"""Many""",1575,true
77,"""shrile""","""11""","""89""","""athoid""",1774,"""Many""",1545,true
77,"""chulks""","""27""","""73""","""vulhor""",1678,"""Few""",1071,true
77,"""awplor""","""34""","""66""","""fasees""",1959,"""Few""",1352,true
77,"""shamer""","""68""","""32""","""bloifs""",1903,"""Few""",1004,true
77,"""kustle""","""14""","""86""","""reshix""",2656,"""Most""",1336,true
77,"""strant""","""20""","""80""","""potind""",1167,"""Few""",768,false
77,"""coamin""","""41""","""59""","""mucond""",3479,"""Fewer than half""",1639,false
77,"""puggle""","""13""","""87""","""entand""",1641,"""Fewer than half""",1903,false
77,"""umpond""","""19""","""81""","""marire""",1471,"""Many""",1096,true
77,"""pliper""","""96""","""4""","""sesare""",2112,"""Many""",1119,false
77,"""pluset""","""94""","""6""","""stubad""",2194,"""Most""",1336,false
77,"""devole""","""13""","""87""","""sholly""",1098,"""Many""",1336,true
77,"""zetten""","""13""","""87""","""unfobs""",1473,"""Most""",190,true
77,"""cosutz""","""23""","""77""","""spover""",1248,"""Most""",1246,true
77,"""puggle""","""5""","""95""","""entand""",2113,"""More than half""",1015,true
77,"""menner""","""77""","""23""","""nandow""",2982,"""Most""",991,false
77,"""tiklet""","""8""","""92""","""hullaw""",1112,"""More than half""",1222,true
77,"""dorder""","""81""","""19""","""coggon""",1823,"""Most""",1224,false
77,"""padnet""","""99""","""1""","""fanely""",1973,"""Most""",1336,true
77,"""shrile""","""7""","""93""","""athoid""",3008,"""Fewer than half""",965,false
77,"""coamin""","""22""","""78""","""mucond""",3209,"""More than half""",1561,true
77,"""pengyl""","""49""","""51""","""sedest""",1489,"""More than half""",1760,true
77,"""isbant""","""7""","""93""","""unairs""",1856,"""Few""",138,false
77,"""middor""","""9""","""91""","""drooty""",2472,"""Fewer than half""",1935,false
77,"""strant""","""43""","""57""","""potind""",2281,"""Fewer than half""",2471,false
77,"""isbant""","""55""","""45""","""unairs""",1720,"""Fewer than half""",2064,true
77,"""devole""","""1""","""99""","""sholly""",1970,"""Few""",2335,false
77,"""awplor""","""20""","""80""","""fasees""",1231,"""Many""",1656,true
77,"""clidge""","""37""","""63""","""hensly""",2738,"""Fewer than half""",1728,false
77,"""padnet""","""55""","""45""","""fanely""",2504,"""Fewer than half""",1249,false
77,"""shrile""","""22""","""78""","""athoid""",1089,"""Most""",1159,true
77,"""jallem""","""74""","""26""","""sildal""",1991,"""Most""",881,false
77,"""werner""","""44""","""56""","""hurmer""",1302,"""More than half""",1279,true
77,"""boddle""","""72""","""28""","""molill""",1823,"""Few""",1376,true
77,"""bemble""","""6""","""94""","""squank""",1553,"""Many""",985,true
77,"""coppar""","""86""","""14""","""hunene""",3560,"""Fewer than half""",1287,true
77,"""awplor""","""66""","""34""","""fasees""",1800,"""Most""",877,false
77,"""coamin""","""46""","""54""","""mucond""",1247,"""Most""",911,true
77,"""beckel""","""55""","""45""","""racual""",1535,"""Few""",111,true
77,"""chadop""","""44""","""56""","""shaple""",1032,"""More than half""",2105,true
77,"""puctor""","""67""","""33""","""recure""",2401,"""Many""",743,false
77,"""zetten""","""32""","""68""","""unfobs""",1840,"""More than half""",1559,true
77,"""pirter""","""71""","""29""","""secent""",2161,"""Most""",1192,false
77,"""pluset""","""51""","""49""","""stubad""",2185,"""Fewer than half""",1631,true
77,"""chevel""","""90""","""10""","""podden""",1667,"""Fewer than half""",1367,false
77,"""chadop""","""3""","""97""","""shaple""",2000,"""Few""",1639,false
77,"""kustle""","""73""","""27""","""reshix""",1632,"""Many""",1480,false
77,"""bameta""","""70""","""30""","""unzast""",1623,"""More than half""",1815,false
77,"""awplor""","""82""","""18""","""fasees""",1286,"""More than half""",1416,false
77,"""boddle""","""89""","""11""","""molill""",1121,"""More than half""",1400,false
77,"""jallem""","""97""","""3""","""sildal""",1641,"""More than half""",1392,false
77,"""puggle""","""49""","""51""","""entand""",879,"""Few""",1136,true
77,"""padnet""","""33""","""67""","""fanely""",2754,"""Few""",128,false
77,"""cather""","""83""","""17""","""funder""",1068,"""Most""",238,false
77,"""devole""","""57""","""43""","""sholly""",1761,"""More than half""",2007,false
77,"""pengyl""","""19""","""81""","""sedest""",2358,"""Few""",1071,false
77,"""raster""","""95""","""5""","""movell""",3504,"""Many""",1673,false
77,"""beckel""","""83""","""17""","""racual""",1104,"""Many""",1493,false
77,"""fleeve""","""28""","""72""","""scalfs""",2375,"""Most""",1303,true
77,"""chevel""","""98""","""2""","""podden""",1256,"""Most""",990,false
77,"""zetten""","""33""","""67""","""unfobs""",3113,"""Many""",1087,true
77,"""bameta""","""74""","""26""","""unzast""",1127,"""Fewer than half""",111,true
77,"""clidge""","""12""","""88""","""hensly""",1623,"""Most""",1223,true
77,"""cosutz""","""49""","""51""","""spover""",2664,"""More than half""",775,false
77,"""middor""","""23""","""77""","""drooty""",1360,"""Most""",1134,true
77,"""fleeve""","""2""","""98""","""scalfs""",953,"""Many""",1598,true
77,"""sporer""","""98""","""2""","""firtly""",2498,"""Fewer than half""",111,true
77,"""chevel""","""23""","""77""","""podden""",1591,"""Few""",1136,false
77,"""strant""","""33""","""67""","""potind""",1128,"""Most""",896,true
77,"""cosutz""","""13""","""87""","""spover""",1088,"""Many""",1168,true
77,"""russer""","""9""","""91""","""huttle""",1557,"""Many""",1583,true
77,"""gukbar""","""86""","""14""","""soarse""",1487,"""Many""",1312,false
77,"""puctor""","""97""","""3""","""recure""",1271,"""Fewer than half""",1254,false
77,"""russer""","""90""","""10""","""huttle""",3095,"""Most""",967,true
77,"""shurry""","""26""","""74""","""preser""",1736,"""More than half""",1934,true
77,"""clidge""","""34""","""66""","""hensly""",1391,"""More than half""",1086,true
77,"""spunge""","""32""","""68""","""wenple""",1095,"""Many""",1072,true
77,"""tecker""","""96""","""4""","""biller""",975,"""Most""",1431,false
77,"""coppar""","""77""","""23""","""hunene""",1015,"""Most""",23,false
77,"""padnet""","""95""","""5""","""fanely""",966,"""Many""",488,false
77,"""puctor""","""93""","""7""","""recure""",3159,"""Few""",104,true
77,"""ingell""","""21""","""79""","""nalill""",1286,"""Many""",181,true
77,"""chevel""","""22""","""78""","""podden""",928,"""Many""",126,true
77,"""hadder""","""20""","""80""","""ollidy""",2632,"""Fewer than half""",1119,false
77,"""raster""","""90""","""10""","""movell""",1841,"""Fewer than half""",1063,true
77,"""tiklet""","""79""","""21""","""hullaw""",1504,"""Few""",343,true
77,"""tecker""","""32""","""68""","""biller""",649,"""Many""",279,true
77,"""bemble""","""86""","""14""","""squank""",2135,"""Fewer than half""",1521,true
77,"""tiklet""","""44""","""56""","""hullaw""",1769,"""Fewer than half""",1943,false
77,"""ancits""","""85""","""15""","""smeath""",2304,"""Many""",959,false
77,"""umpond""","""60""","""40""","""marire""",1384,"""Fewer than half""",2008,true
77,"""monter""","""41""","""59""","""melelt""",1626,"""Few""",1623,true
77,"""chadop""","""13""","""87""","""shaple""",1167,"""Most""",1335,true
77,"""pobbit""","""54""","""46""","""spippy""",2239,"""Many""",1088,true
77,"""dorder""","""94""","""6""","""coggon""",2187,"""Few""",935,false
77,"""schook""","""96""","""4""","""jabant""",1751,"""Many""",169,true
77,"""russer""","""87""","""13""","""huttle""",1224,"""More than half""",1591,false
77,"""russer""","""69""","""31""","""huttle""",1231,"""Few""",1320,true
77,"""pirter""","""77""","""23""","""secent""",1576,"""Fewer than half""",1734,true
77,"""pirter""","""79""","""21""","""secent""",752,"""Many""",1352,false
77,"""fleeve""","""5""","""95""","""scalfs""",1057,"""More than half""",1208,true
77,"""gukbar""","""46""","""54""","""soarse""",1096,"""Most""",1059,true
77,"""spunge""","""18""","""82""","""wenple""",1152,"""Few""",956,false
77,"""pluset""","""75""","""25""","""stubad""",1216,"""Many""",704,false
77,"""mecket""","""13""","""87""","""plumry""",785,"""Many""",143,true
77,"""strant""","""17""","""83""","""potind""",1232,"""Many""",214,true
77,"""coamin""","""63""","""37""","""mucond""",889,"""Many""",152,false
77,"""kustle""","""72""","""28""","""reshix""",1656,"""Few""",1198,true
77,"""bameta""","""75""","""25""","""unzast""",848,"""Most""",136,false
77,"""birler""","""25""","""75""","""enciad""",1439,"""Many""",1247,true
77,"""ancits""","""3""","""97""","""smeath""",1033,"""Fewer than half""",1279,false
77,"""strant""","""6""","""94""","""potind""",849,"""More than half""",1279,false
77,"""isbant""","""61""","""39""","""unairs""",2664,"""More than half""",313,false
77,"""menner""","""34""","""66""","""nandow""",937,"""Many""",120,true
77,"""shamer""","""76""","""24""","""bloifs""",704,"""Many""",1144,false
77,"""pliper""","""77""","""23""","""sesare""",1510,"""Few""",1287,true
77,"""dorder""","""33""","""67""","""coggon""",929,"""Many""",1032,true
77,"""tecker""","""63""","""37""","""biller""",1154,"""More than half""",1191,false
77,"""pirter""","""72""","""28""","""secent""",1900,"""More than half""",1011,false
77,"""shurry""","""4""","""96""","""preser""",1288,"""Fewer than half""",1335,false
77,"""puggle""","""51""","""49""","""entand""",982,"""Many""",152,true
77,"""chulks""","""15""","""85""","""vulhor""",880,"""Fewer than half""",150,false
77,"""bemble""","""94""","""6""","""squank""",1832,"""Most""",1592,false
77,"""padnet""","""83""","""17""","""fanely""",904,"""More than half""",1998,false
77,"""bemble""","""99""","""1""","""squank""",789,"""More than half""",1512,false
77,"""jallem""","""87""","""13""","""sildal""",832,"""Fewer than half""",1080,false
77,"""zetten""","""28""","""72""","""unfobs""",2103,"""Few""",1396,false
77,"""shamer""","""31""","""69""","""bloifs""",960,"""Fewer than half""",1479,true
77,"""boddle""","""93""","""7""","""molill""",848,"""Fewer than half""",1254,false
77,"""sporer""","""25""","""75""","""firtly""",1336,"""Many""",1032,true
77,"""shurry""","""94""","""6""","""preser""",920,"""Many""",1023,false
77,"""coppar""","""24""","""76""","""hunene""",1464,"""Many""",1230,true
77,"""schook""","""41""","""59""","""jabant""",1081,"""Fewer than half""",1120,false
77,"""menner""","""79""","""21""","""nandow""",927,"""Fewer than half""",1064,false
77,"""hadder""","""16""","""84""","""ollidy""",1808,"""Most""",1151,true
77,"""pluset""","""77""","""23""","""stubad""",882,"""Few""",205,true
77,"""bameta""","""31""","""69""","""unzast""",807,"""Many""",247,true
77,"""zetten""","""13""","""87""","""unfobs""",1216,"""Fewer than half""",1359,true
77,"""chulks""","""20""","""80""","""vulhor""",824,"""Most""",1271,true
77,"""beckel""","""20""","""80""","""racual""",959,"""Most""",792,true
77,"""pobbit""","""86""","""14""","""spippy""",640,"""Most""",208,false
77,"""raster""","""74""","""26""","""movell""",872,"""Most""",240,false
77,"""sporer""","""84""","""16""","""firtly""",1088,"""Most""",790,false
77,"""shamer""","""39""","""61""","""bloifs""",1015,"""More than half""",192,true
77,"""umpond""","""85""","""15""","""marire""",719,"""More than half""",225,false
77,"""monter""","""27""","""73""","""melelt""",984,"""Many""",207,true
77,"""gukbar""","""22""","""78""","""soarse""",1167,"""More than half""",1568,true
77,"""fleeve""","""40""","""60""","""scalfs""",2207,"""Fewer than half""",200,false
77,"""shrile""","""22""","""78""","""athoid""",1417,"""More than half""",201,true
77,"""middor""","""74""","""26""","""drooty""",1721,"""Many""",224,false
77,"""birler""","""96""","""4""","""enciad""",1368,"""Fewer than half""",240,true
77,"""coamin""","""57""","""43""","""mucond""",1264,"""Few""",224,true
77,"""spunge""","""48""","""52""","""wenple""",1103,"""Fewer than half""",192,false
77,"""schook""","""18""","""82""","""jabant""",707,"""More than half""",239,true
77,"""spunge""","""18""","""82""","""wenple""",865,"""More than half""",1031,true
77,"""raster""","""94""","""6""","""movell""",753,"""More than half""",1689,false
77,"""cather""","""86""","""14""","""funder""",784,"""Few""",1199,false
77,"""mecket""","""4""","""96""","""plumry""",1120,"""Most""",1039,true
77,"""werner""","""13""","""87""","""hurmer""",825,"""Fewer than half""",1302,false
77,"""cosutz""","""46""","""54""","""spover""",1041,"""Fewer than half""",1447,false
77,"""isbant""","""81""","""19""","""unairs""",1528,"""Most""",975,false
77,"""ancits""","""29""","""71""","""smeath""",1365,"""Most""",871,true
77,"""jallem""","""62""","""38""","""sildal""",3193,"""Many""",720,true
77,"""werner""","""66""","""34""","""hurmer""",1528,"""Many""",936,false
77,"""tecker""","""71""","""29""","""biller""",1064,"""Fewer than half""",1258,true
77,"""bameta""","""63""","""37""","""unzast""",2144,"""Few""",768,true
77,"""menner""","""46""","""54""","""nandow""",3232,"""Few""",646,false
77,"""boddle""","""91""","""9""","""molill""",1065,"""Most""",911,false
77,"""gukbar""","""32""","""68""","""soarse""",1817,"""Fewer than half""",271,true
77,"""ingell""","""97""","""3""","""nalill""",688,"""More than half""",279,false
77,"""kustle""","""8""","""92""","""reshix""",1216,"""Fewer than half""",206,false
77,"""puctor""","""87""","""13""","""recure""",1079,"""More than half""",1414,false
77,"""menner""","""73""","""27""","""nandow""",961,"""More than half""",1277,false
77,"""kustle""","""43""","""57""","""reshix""",1176,"""More than half""",1231,true
77,"""middor""","""18""","""82""","""drooty""",809,"""More than half""",1200,true
77,"""hadder""","""39""","""61""","""ollidy""",896,"""Few""",950,false
77,"""schook""","""8""","""92""","""jabant""",920,"""Most""",2191,true
77,"""devole""","""69""","""31""","""sholly""",985,"""Fewer than half""",1129,true
77,"""pliper""","""55""","""45""","""sesare""",857,"""More than half""",833,false
77,"""mecket""","""17""","""83""","""plumry""",1089,"""More than half""",1000,true
77,"""shamer""","""11""","""89""","""bloifs""",1137,"""Most""",575,true
77,"""monter""","""10""","""90""","""melelt""",1367,"""Fewer than half""",870,true
77,"""ingell""","""66""","""34""","""nalill""",1120,"""Fewer than half""",863,false
77,"""birler""","""77""","""23""","""enciad""",719,"""Most""",898,false
77,"""chadop""","""43""","""57""","""shaple""",1030,"""Many""",464,true
77,"""devole""","""81""","""19""","""sholly""",1185,"""Most""",977,false
77,"""pengyl""","""21""","""79""","""sedest""",1520,"""Fewer than half""",1120,false
77,"""pobbit""","""72""","""28""","""spippy""",1112,"""More than half""",991,false
77,"""dorder""","""86""","""14""","""coggon""",1606,"""Fewer than half""",1358,true
77,"""clidge""","""79""","""21""","""hensly""",712,"""Few""",1363,true
